Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
27,978.762,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.603,21.238,1000.000,D[31:0].D[19],C[5:0].C[3],D_aptn_ft[19]: out[13]
28,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.533,21.232,1000.000,D[31:0].D[11],C[5:0].C[3],D_aptn_ft[11]: out[21]
29,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.533,21.232,1000.000,D[31:0].D[12],C[5:0].C[3],D_aptn_ft[12]: out[17]
30,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[8],C[5:0].C[3],D_aptn_ft[8]: out[21]
31,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[13],C[5:0].C[3],D_aptn_ft[13]: out[17]
32,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[15],C[5:0].C[3],D_aptn_ft[15]: out[17]
33,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[9],C[5:0].C[3],D_aptn_ft[9]: out[21]
34,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[14],C[5:0].C[3],D_aptn_ft[14]: out[17]
35,978.768,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.232,1000.000,D[31:0].D[10],C[5:0].C[3],D_aptn_ft[10]: out[21]
36,978.774,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.527,21.226,1000.000,D[31:0].D[27],C[5:0].C[3],D_aptn_ft[27]: out[5]
37,978.774,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.226,1000.000,D[31:0].D[26],C[5:0].C[3],D_aptn_ft[26]: out[5]
38,978.774,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.226,1000.000,D[31:0].D[25],C[5:0].C[3],D_aptn_ft[25]: out[5]
39,978.774,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.226,1000.000,D[31:0].D[24],C[5:0].C[3],D_aptn_ft[24]: out[5]
40,978.792,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.509,21.208,1000.000,D[31:0].D[5],C[5:0].C[3],D_aptn_ft[5]: out[25]
41,978.792,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.505,21.208,1000.000,D[31:0].D[6],C[5:0].C[3],D_aptn_ft[6]: out[25]
42,978.792,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.505,21.208,1000.000,D[31:0].D[7],C[5:0].C[3],D_aptn_ft[7]: out[25]
43,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.506,21.205,1000.000,D[31:0].D[21],C[5:0].C[3],D_aptn_ft[21]: out[10]
44,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[20],C[5:0].C[3],D_aptn_ft[20]: out[10]
45,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.506,21.205,1000.000,D[31:0].D[16],C[5:0].C[3],D_aptn_ft[16]: out[14]
46,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[18],C[5:0].C[3],D_aptn_ft[18]: out[14]
47,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[19],C[5:0].C[3],D_aptn_ft[19]: out[14]
48,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[17],C[5:0].C[3],D_aptn_ft[17]: out[14]
49,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[22],C[5:0].C[3],D_aptn_ft[22]: out[10]
50,978.795,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.205,1000.000,D[31:0].D[23],C[5:0].C[3],D_aptn_ft[23]: out[10]
51,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.502,21.201,1000.000,D[31:0].D[15],C[5:0].C[3],D_aptn_ft[15]: out[18]
52,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[12],C[5:0].C[3],D_aptn_ft[12]: out[18]
53,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[14],C[5:0].C[3],D_aptn_ft[14]: out[18]
54,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.502,21.201,1000.000,D[31:0].D[11],C[5:0].C[3],D_aptn_ft[11]: out[22]
55,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[8],C[5:0].C[3],D_aptn_ft[8]: out[22]
56,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[13],C[5:0].C[3],D_aptn_ft[13]: out[18]
57,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[10],C[5:0].C[3],D_aptn_ft[10]: out[22]
58,978.799,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.201,1000.000,D[31:0].D[9],C[5:0].C[3],D_aptn_ft[9]: out[22]
59,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.497,21.197,1000.000,D[31:0].D[24],C[5:0].C[3],D_aptn_ft[24]: out[6]
60,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,9.587,21.197,1000.000,D[31:0].D[30],C[5:0].C[3],D_aptn_ft[30]: out[2]
61,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.603,21.197,1000.000,D[31:0].D[31],C[5:0].C[3],D_aptn_ft[31]: out[2]
62,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.603,21.197,1000.000,D[31:0].D[28],C[5:0].C[3],D_aptn_ft[28]: out[2]
63,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,4.603,21.197,1000.000,D[31:0].D[29],C[5:0].C[3],D_aptn_ft[29]: out[2]
64,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.197,1000.000,D[31:0].D[27],C[5:0].C[3],D_aptn_ft[27]: out[6]
65,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.197,1000.000,D[31:0].D[25],C[5:0].C[3],D_aptn_ft[25]: out[6]
